,CustomerID,Recency,Frequency,Monetary
1243,1244,8,14,1843
1244,1245,321,5,1836
1245,1246,313,22,4725
1246,1247,247,11,724
1247,1248,323,29,585
1248,1249,255,7,2467
1249,1250,328,18,3981
1250,1251,54,31,3015
1251,1252,249,43,305
1252,1253,239,20,1467
1253,1254,229,35,452
1254,1255,67,7,3030
1255,1256,51,30,981
1256,1257,97,4,1664
1257,1258,92,30,472
1258,1259,264,30,2293
1259,1260,291,30,4024
1260,1261,96,18,2711
1261,1262,88,43,1165
1262,1263,78,46,3591
1263,1264,288,10,4075
1264,1265,120,14,1849
1265,1266,302,36,3298
1266,1267,165,23,2149
1267,1268,182,12,662
1268,1269,223,12,1010
1269,1270,311,34,1483
1270,1271,7,26,1776
1271,1272,330,6,2329
1272,1273,263,37,483
1273,1274,161,15,3885
1274,1275,151,42,4782
1275,1276,85,39,2052
1276,1277,147,19,689
1277,1278,112,40,1733
1278,1279,36,47,3599
1279,1280,285,23,743
1280,1281,188,36,4559
1281,1282,82,13,1277
1282,1283,2,31,4197
1283,1284,303,37,1664
1284,1285,197,26,3068
1285,1286,11,43,3642
1286,1287,234,48,4576
1287,1288,195,18,1089
1288,1289,119,47,880
1289,1290,20,33,3851
1290,1291,261,40,3974
1291,1292,293,32,4705
1292,1293,256,4,2698
1293,1294,222,41,2701
1294,1295,226,19,3406
1295,1296,53,7,1916
1296,1297,355,47,4186
1297,1298,342,35,4817
1298,1299,364,26,4793
1299,1300,280,44,1338
1300,1301,81,23,3940
1301,1302,202,34,608
1302,1303,158,7,522
1303,1304,120,11,3969
1304,1305,59,8,1857
1305,1306,215,13,554
1306,1307,128,32,2400
1307,1308,224,41,3888
1308,1309,209,34,258
1309,1310,115,18,3306
1310,1311,209,15,3298
1311,1312,14,43,857
1312,1313,9,24,384
1313,1314,40,47,1174
1314,1315,237,21,816
1315,1316,281,18,3411
1316,1317,359,14,2008
1317,1318,201,19,1116
1318,1319,246,13,2226
1319,1320,278,16,1985
1320,1321,235,2,1066
1321,1322,4,34,193
1322,1323,154,49,2491
1323,1324,29,26,3278
1324,1325,109,22,2904
1325,1326,98,20,4560
1326,1327,215,29,193
1327,1328,293,18,3273
1328,1329,75,29,1657
1329,1330,326,42,4581
1330,1331,146,44,1018
1331,1332,128,27,1741
1332,1333,341,35,3386
1333,1334,42,29,2617
1334,1335,356,6,2337
1335,1336,41,37,4350
1336,1337,34,25,4928
1337,1338,17,21,136
1338,1339,165,31,2473
1339,1340,153,40,2675
1340,1341,76,16,3295
1341,1342,87,14,2989
1342,1343,117,6,1041
1343,1344,362,11,3400
1344,1345,342,27,1871
1345,1346,27,38,3580
1346,1347,313,5,1795
1347,1348,287,15,2804
1348,1349,134,38,563
1349,1350,219,16,2541
1350,1351,168,18,3045
1351,1352,98,33,3200
1352,1353,268,35,2385
1353,1354,237,24,2014
1354,1355,309,35,4839
1355,1356,173,7,3457
1356,1357,190,14,1312
1357,1358,122,30,3101
1358,1359,46,24,2351
1359,1360,64,15,261
1360,1361,130,13,1457
1361,1362,310,19,1275
1362,1363,363,29,955
1363,1364,193,22,4540
1364,1365,307,2,204
1365,1366,181,39,3903
1366,1367,292,13,4353
1367,1368,282,36,1050
1368,1369,29,38,4796
1369,1370,149,18,1019
1370,1371,267,15,2379
1371,1372,296,35,522
1372,1373,11,17,4400
1373,1374,164,48,869
1374,1375,113,13,2675
1375,1376,187,22,2299
1376,1377,295,40,4672
1377,1378,232,21,4554
1378,1379,227,26,1332
1379,1380,310,46,4719
1380,1381,98,4,3248
1381,1382,55,7,1624
1382,1383,111,10,159
1383,1384,152,15,2917
1384,1385,246,26,987
1385,1386,69,16,4147
1386,1387,312,40,774
1387,1388,289,34,2076
1388,1389,250,17,261
1389,1390,36,38,4577
1390,1391,239,16,1998
1391,1392,148,34,2164
1392,1393,227,29,2182
1393,1394,244,18,1327
1394,1395,337,11,4552
1395,1396,201,12,4457
1396,1397,154,37,1559
1397,1398,73,2,2221
1398,1399,201,18,4602
1399,1400,296,38,3894
1400,1401,17,33,1294
1401,1402,129,9,3755
1402,1403,217,15,1708
1403,1404,61,28,1317
1404,1405,104,8,4613
1405,1406,42,46,1589
1406,1407,25,36,1790
1407,1408,39,39,3668
1408,1409,291,8,4943
1409,1410,131,42,3838
1410,1411,229,19,4169
1411,1412,108,4,547
1412,1413,172,27,1311
1413,1414,102,13,4404
1414,1415,354,38,1196
1415,1416,12,21,195
1416,1417,275,26,2993
1417,1418,101,45,4246
1418,1419,44,23,4758
1419,1420,305,30,1683
1420,1421,17,31,3975
1421,1422,330,31,3452
1422,1423,57,16,4328
1423,1424,311,42,941
1424,1425,303,41,1461
1425,1426,12,7,4681
1426,1427,318,17,3863
1427,1428,80,24,186
1428,1429,216,20,1171
1429,1430,339,39,1990
1430,1431,264,27,4868
1431,1432,149,2,3977
1432,1433,81,1,2596
1433,1434,215,34,4713
1434,1435,198,27,1784
1435,1436,200,37,3198
1436,1437,25,6,4670
1437,1438,89,38,4687
1438,1439,268,27,745
1439,1440,143,48,907
1440,1441,59,16,4348
1441,1442,26,35,2646
1442,1443,47,27,2984
1443,1444,288,35,4897
1444,1445,266,36,178
1445,1446,16,38,3217
1446,1447,199,28,1555
1447,1448,282,3,2569
1448,1449,86,41,3764
1449,1450,250,31,4725
1450,1451,270,3,2022
1451,1452,335,38,1990
1452,1453,117,24,974
1453,1454,7,26,1763
1454,1455,137,41,2504
1455,1456,176,47,2889
1456,1457,328,28,1308
1457,1458,315,9,2916
1458,1459,215,37,410
1459,1460,82,27,3785
1460,1461,223,48,2516
1461,1462,103,3,4526
1462,1463,273,41,2963
1463,1464,14,49,3575
1464,1465,159,28,4552
1465,1466,152,32,4074
1466,1467,108,35,2789
1467,1468,188,7,4446
1468,1469,301,7,395
1469,1470,98,21,2769
1470,1471,131,32,1132
1471,1472,293,38,4829
1472,1473,171,20,2446
1473,1474,183,8,1988
1474,1475,364,4,4920
1475,1476,39,26,1073
1476,1477,15,15,4757
1477,1478,4,6,4798
1478,1479,349,48,1133
1479,1480,210,32,1333
1480,1481,161,5,2854
1481,1482,16,44,3559
1482,1483,108,46,1592
1483,1484,311,6,2297
1484,1485,227,3,4908
1485,1486,170,29,4559
1486,1487,34,19,396
1487,1488,251,10,1612
1488,1489,247,7,3827
1489,1490,269,45,680
1490,1491,141,1,753
1491,1492,274,1,3607
1492,1493,96,17,1137
1493,1494,227,22,786
1494,1495,39,36,2931
1495,1496,302,14,1703
1496,1497,29,6,2914
1497,1498,318,30,186
1498,1499,245,46,940
1499,1500,236,47,3781
1500,1501,185,33,4326
1501,1502,272,20,1490
1502,1503,236,16,3345
1503,1504,239,4,3698
1504,1505,266,34,910
1505,1506,359,1,1388
1506,1507,340,13,3008
1507,1508,65,48,3210
1508,1509,177,8,330
1509,1510,3,22,2634
1510,1511,142,4,4252
1511,1512,158,34,2201
1512,1513,324,45,2568
1513,1514,146,37,4141
1514,1515,293,23,2101
1515,1516,153,20,3583
1516,1517,193,24,4254
1517,1518,73,27,2577
1518,1519,305,13,2594
1519,1520,344,5,1542
1520,1521,140,16,2006
1521,1522,187,38,3384
1522,1523,293,48,3741
1523,1524,61,29,2800
1524,1525,198,26,4073
1525,1526,295,22,2960
1526,1527,319,24,232
1527,1528,302,13,2172
1528,1529,344,43,4907
1529,1530,11,21,4016
1530,1531,62,1,147
1531,1532,333,4,2207
1532,1533,226,3,890
1533,1534,153,23,1977
1534,1535,199,16,3961
1535,1536,52,45,2211
1536,1537,260,13,728
1537,1538,59,39,3709
1538,1539,72,31,4807
1539,1540,148,24,1842
1540,1541,349,47,4169
1541,1542,63,15,3589
1542,1543,310,5,4767
1543,1544,243,49,1788
1544,1545,330,22,2713
1545,1546,107,22,2558
1546,1547,226,11,120
1547,1548,313,24,4742
1548,1549,218,45,3863
1549,1550,241,10,4649
1550,1551,259,47,1277
1551,1552,262,34,3826
1552,1553,5,11,2820
1553,1554,261,43,3068
1554,1555,54,29,3892
1555,1556,47,22,2831
1556,1557,215,33,4983
1557,1558,177,8,4941
1558,1559,9,49,411
1559,1560,99,32,1445
1560,1561,20,40,2778
1561,1562,241,45,619
1562,1563,61,23,4259
1563,1564,178,5,1792
1564,1565,338,31,3603
1565,1566,62,29,2796
1566,1567,145,6,2731
1567,1568,216,25,114
1568,1569,3,25,3653
1569,1570,160,31,1442
1570,1571,227,14,2238
1571,1572,269,17,3081
1572,1573,120,16,3440
1573,1574,89,28,1603
1574,1575,329,9,3270
1575,1576,68,2,2135
1576,1577,357,4,1425
1577,1578,98,20,2951
1578,1579,267,41,3706
1579,1580,105,36,4111
1580,1581,323,37,4328
1581,1582,123,6,615
1582,1583,29,1,513
1583,1584,137,45,3276
1584,1585,195,3,4420
1585,1586,226,37,1363
1586,1587,332,45,4611
1587,1588,170,42,4612
1588,1589,9,3,4081
1589,1590,40,43,1739
1590,1591,25,33,3949
1591,1592,261,15,1740
1592,1593,226,4,2078
1593,1594,124,15,3671
1594,1595,38,7,1930
1595,1596,328,47,502
1596,1597,251,4,2123
1597,1598,176,3,2125
1598,1599,90,23,4302
1599,1600,37,14,1126
1600,1601,316,6,3931
1601,1602,176,33,746
1602,1603,284,9,426
1603,1604,81,12,2904
1604,1605,114,35,3735
1605,1606,40,31,4633
1606,1607,301,3,4770
1607,1608,224,46,2979
1608,1609,318,36,4190
1609,1610,349,13,105
1610,1611,115,13,3885
1611,1612,186,34,739
1612,1613,323,21,407
1613,1614,56,34,1543
1614,1615,40,42,1032
1615,1616,354,43,1443
1616,1617,40,28,3418
1617,1618,347,47,3966
1618,1619,237,35,2020
1619,1620,289,14,531
1620,1621,262,18,4360
1621,1622,216,19,1471
1622,1623,147,19,3482
1623,1624,336,33,1317
1624,1625,168,35,3941
1625,1626,92,20,1739
1626,1627,353,29,373
1627,1628,59,8,2828
1628,1629,59,25,965
1629,1630,304,17,3294
1630,1631,169,1,4935
1631,1632,269,38,2650
1632,1633,363,49,1290
1633,1634,45,30,1582
1634,1635,345,28,2763
1635,1636,181,33,1638
1636,1637,170,13,4884
1637,1638,356,24,4167
1638,1639,191,44,2291
1639,1640,155,37,4678
1640,1641,188,22,1246
1641,1642,7,13,2483
1642,1643,133,40,3780
1643,1644,235,12,432
1644,1645,45,41,3407
1645,1646,314,49,163
1646,1647,249,46,3365
1647,1648,31,7,1293
1648,1649,23,36,2111
1649,1650,160,29,1743
1650,1651,363,29,1923
1651,1652,158,26,3164
1652,1653,39,27,3881
1653,1654,82,24,296
1654,1655,356,31,123
1655,1656,258,7,3426
1656,1657,206,17,676
1657,1658,77,49,4986
1658,1659,12,33,691
1659,1660,295,34,2155
1660,1661,224,18,4752
1661,1662,13,41,2620
1662,1663,46,5,465
1663,1664,155,1,4176
1664,1665,113,7,3243
1665,1666,233,34,3053
1666,1667,17,3,4258
1667,1668,360,36,2697
1668,1669,223,35,3448
1669,1670,354,12,1686
1670,1671,188,15,3677
1671,1672,344,4,765
1672,1673,163,33,892
1673,1674,326,16,3381
1674,1675,74,29,2611
1675,1676,233,6,2392
1676,1677,224,49,2576
1677,1678,319,37,2126
1678,1679,60,23,147
1679,1680,335,13,2161
1680,1681,222,44,2538
1681,1682,37,1,2825
1682,1683,278,12,3284
1683,1684,196,27,1210
1684,1685,352,25,594
1685,1686,242,22,4444
1686,1687,324,34,1748
1687,1688,219,18,3397
1688,1689,192,41,3354
1689,1690,17,16,4276
1690,1691,12,29,2064
1691,1692,193,30,3958
1692,1693,22,30,3264
1693,1694,120,20,1829
1694,1695,210,47,4682
1695,1696,306,22,3783
1696,1697,270,42,795
1697,1698,192,34,3908
1698,1699,175,4,4770
1699,1700,285,31,4581
1700,1701,204,14,3554
1701,1702,164,8,2802
1702,1703,251,37,2593
1703,1704,227,5,1391
1704,1705,7,8,4454
1705,1706,29,11,353
1706,1707,33,29,1388
1707,1708,134,21,529
1708,1709,79,39,1677
1709,1710,58,13,4909
1710,1711,26,49,1288
1711,1712,226,19,4974
1712,1713,285,3,3872
1713,1714,4,34,4478
1714,1715,99,38,169
1715,1716,39,19,3265
1716,1717,271,32,2446
1717,1718,285,47,2118
1718,1719,157,36,2960
1719,1720,75,39,2037
1720,1721,288,14,3433
1721,1722,130,7,2146
1722,1723,175,20,2288
1723,1724,84,32,1353
1724,1725,22,46,4975
1725,1726,27,31,1836
1726,1727,195,22,402
1727,1728,337,5,3434
1728,1729,236,31,650
1729,1730,92,15,1819
1730,1731,21,44,4408
1731,1732,303,17,502
1732,1733,357,37,3454
1733,1734,84,19,3749
1734,1735,262,10,919
1735,1736,147,44,456
1736,1737,257,34,207
1737,1738,58,49,3512
1738,1739,15,25,705
1739,1740,162,37,1957
1740,1741,163,28,3136
1741,1742,320,15,2371
1742,1743,281,20,815
1743,1744,280,13,2906
1744,1745,12,20,2014
1745,1746,274,43,1578
1746,1747,271,31,1061
1747,1748,208,18,3958
1748,1749,27,41,4886
1749,1750,72,48,4021
1750,1751,60,28,1317
1751,1752,145,47,656
1752,1753,93,4,483
1753,1754,309,24,4619
1754,1755,8,44,4585
1755,1756,79,45,3852
1756,1757,27,9,3090
1757,1758,174,47,1018
1758,1759,50,32,4012
1759,1760,199,32,4616
1760,1761,349,39,4893
1761,1762,181,21,3064
1762,1763,24,44,3070
1763,1764,316,42,3722
1764,1765,46,39,1857
1765,1766,15,46,3199
1766,1767,153,27,951
1767,1768,222,47,2322
1768,1769,206,36,658
1769,1770,273,8,4681
1770,1771,236,19,3559
1771,1772,340,29,3360
1772,1773,228,19,3679
1773,1774,9,5,2752
1774,1775,166,22,3774
1775,1776,319,35,2660
1776,1777,214,10,2182
1777,1778,117,15,2139
1778,1779,344,2,199
1779,1780,72,42,1768
1780,1781,64,22,3407
1781,1782,205,48,4867
1782,1783,209,35,2058
1783,1784,72,39,4944
1784,1785,277,19,2754
1785,1786,274,47,2187
1786,1787,320,12,1359
1787,1788,338,34,173
1788,1789,95,45,3051
1789,1790,166,20,2176
1790,1791,32,7,3194
1791,1792,11,24,4711
1792,1793,301,3,2391
1793,1794,217,6,4741
1794,1795,289,33,716
1795,1796,102,34,3849
1796,1797,267,33,1952
1797,1798,214,29,4222
1798,1799,179,23,1206
1799,1800,88,4,4354
1800,1801,41,5,4070
1801,1802,76,34,1600
1802,1803,46,16,1968
1803,1804,160,40,766
1804,1805,80,47,3103
1805,1806,310,43,4828
1806,1807,86,42,2342
1807,1808,92,3,745
1808,1809,148,43,1118
1809,1810,161,49,4656
1810,1811,202,42,2174
1811,1812,242,49,2392
1812,1813,353,14,229
1813,1814,2,33,1443
1814,1815,225,28,3403
1815,1816,289,41,1295
1816,1817,233,15,1711
1817,1818,77,4,2714
1818,1819,116,20,3410
1819,1820,154,25,3804
1820,1821,103,35,3578
1821,1822,194,39,1827
1822,1823,166,22,2076
1823,1824,359,35,2669
1824,1825,90,47,1112
1825,1826,174,28,2438
1826,1827,122,10,2793
1827,1828,143,16,3138
1828,1829,106,49,4962
1829,1830,305,23,4929
1830,1831,360,19,1503
1831,1832,317,1,3890
1832,1833,123,1,4277
1833,1834,9,46,4184
1834,1835,262,26,731
1835,1836,73,34,3995
1836,1837,359,2,4255
1837,1838,223,28,881
1838,1839,41,20,3857
1839,1840,204,42,883
1840,1841,264,47,520
1841,1842,328,27,3232
1842,1843,178,28,4057
1843,1844,348,31,3575
1844,1845,318,47,4988
1845,1846,84,7,689
1846,1847,318,8,2568
1847,1848,111,32,1928
1848,1849,251,11,1453
1849,1850,7,48,1388
1850,1851,84,26,4017
1851,1852,208,25,1531
1852,1853,314,7,1193
1853,1854,22,20,637
1854,1855,3,41,4367
1855,1856,127,30,1618
1856,1857,297,1,2579
1857,1858,188,18,3219
1858,1859,362,8,3723
1859,1860,14,29,273
1860,1861,12,40,2499
1861,1862,87,22,497
1862,1863,12,32,864
1863,1864,25,40,2407
1864,1865,301,14,1890
1865,1866,243,2,4847
1866,1867,122,35,3142
1867,1868,147,7,3682
1868,1869,55,3,473
1869,1870,238,15,1886
1870,1871,356,43,2042
1871,1872,173,34,1126
1872,1873,221,22,736
1873,1874,119,18,397
1874,1875,309,46,2611
1875,1876,183,18,1072
1876,1877,288,34,3318
1877,1878,307,36,2303
1878,1879,300,46,4312
1879,1880,82,39,3820
1880,1881,211,47,3867
1881,1882,150,38,2257
1882,1883,37,37,1012
1883,1884,352,18,2760
1884,1885,312,43,4911
1885,1886,361,40,153
1886,1887,59,29,2687
1887,1888,131,12,3621
1888,1889,202,18,4435
1889,1890,243,31,2403
1890,1891,35,15,4220
1891,1892,93,40,2246
1892,1893,207,30,818
1893,1894,353,36,2836
1894,1895,332,28,2527
1895,1896,305,15,3090
1896,1897,350,43,4769
1897,1898,213,33,516
1898,1899,159,2,4687
1899,1900,24,8,269
1900,1901,293,48,698
1901,1902,4,33,2377
1902,1903,220,35,2155
1903,1904,364,18,4567
1904,1905,20,26,3081
1905,1906,152,48,3175
1906,1907,50,21,1299
1907,1908,177,28,2600
1908,1909,96,20,4083
1909,1910,105,45,4000
1910,1911,250,20,1744
1911,1912,117,4,885
1912,1913,354,36,3200
1913,1914,228,34,1726
1914,1915,66,45,3365
1915,1916,335,13,3091
1916,1917,262,31,4911
1917,1918,295,39,1203
1918,1919,243,7,3260
1919,1920,186,17,884
1920,1921,246,42,4704
1921,1922,125,12,2327
1922,1923,268,30,4749
1923,1924,131,48,3734
1924,1925,237,34,1873
1925,1926,18,22,3356
1926,1927,40,21,2938
1927,1928,21,9,2847
1928,1929,225,12,1822
1929,1930,355,17,2590
1930,1931,282,16,2349
1931,1932,8,5,3790
1932,1933,100,19,1196
1933,1934,240,28,2368
1934,1935,87,17,1725
1935,1936,298,22,2779
1936,1937,14,35,3904
1937,1938,334,49,487
1938,1939,2,15,1732
1939,1940,293,19,4058
1940,1941,325,47,4039
1941,1942,41,26,2535
1942,1943,318,44,260
1943,1944,316,44,2801
1944,1945,111,35,595
1945,1946,14,43,3052
1946,1947,231,23,3259
1947,1948,84,10,2979
1948,1949,130,22,2337
1949,1950,231,47,188
1950,1951,326,11,1258
1951,1952,145,26,4689
1952,1953,345,1,360
1953,1954,28,36,349
1954,1955,66,21,695
1955,1956,163,8,3800
1956,1957,229,20,190
1957,1958,261,45,2541
1958,1959,164,17,2569
1959,1960,301,15,285
1960,1961,303,21,3658
1961,1962,287,1,1336
1962,1963,10,3,1075
1963,1964,195,31,2807
1964,1965,118,31,3989
1965,1966,270,21,3993
1966,1967,80,23,4113
1967,1968,93,17,139
1968,1969,266,22,2299
1969,1970,332,22,4188
1970,1971,350,36,1720
1971,1972,361,8,413
1972,1973,257,47,3678
1973,1974,133,8,729
1974,1975,276,14,4373
1975,1976,264,38,4214
1976,1977,171,24,371
1977,1978,1,22,1207
1978,1979,313,15,937
1979,1980,64,20,2768
1980,1981,284,27,1860
1981,1982,121,28,588
1982,1983,107,22,502
1983,1984,175,31,4712
1984,1985,204,9,2730
1985,1986,165,23,2546
1986,1987,305,5,2144
1987,1988,120,45,729
1988,1989,44,39,1605
1989,1990,312,17,4633
1990,1991,156,40,4512
1991,1992,207,5,4084
1992,1993,108,7,175
1993,1994,251,8,1406
1994,1995,334,7,3667
1995,1996,130,22,892
1996,1997,293,44,446
1997,1998,20,38,2277
1998,1999,282,21,761
1999,2000,285,4,1475
2000,2001,1,32,3993
2001,2002,119,29,1268
2002,2003,35,30,1115
2003,2004,198,3,584
2004,2005,245,5,3416
2005,2006,59,19,1367
2006,2007,325,8,1242
2007,2008,161,37,765
2008,2009,179,31,2699
2009,2010,206,27,1294
2010,2011,12,13,399
2011,2012,276,42,1313
2012,2013,181,6,1051
2013,2014,242,1,1930
2014,2015,216,30,1761
2015,2016,251,11,4975
2016,2017,299,41,632
2017,2018,126,31,2234
2018,2019,217,16,4976
2019,2020,306,15,4753
2020,2021,285,5,4819
2021,2022,185,15,1623
2022,2023,39,1,1313
2023,2024,223,15,1691
2024,2025,184,36,1252
2025,2026,178,48,2588
2026,2027,294,39,3281
2027,2028,340,8,1977
2028,2029,151,22,1791
2029,2030,126,27,231
2030,2031,301,34,3370
2031,2032,308,30,3083
2032,2033,336,12,152
2033,2034,234,2,1605
2034,2035,8,46,4533
2035,2036,341,38,2198
2036,2037,129,22,3033
2037,2038,264,17,3965
2038,2039,157,35,2262
2039,2040,352,42,4037
2040,2041,358,45,3922
2041,2042,5,23,2980
2042,2043,86,29,4452
2043,2044,175,29,3484
2044,2045,290,19,4718
2045,2046,193,17,922
2046,2047,311,8,3212
2047,2048,119,7,716
2048,2049,218,11,4126
2049,2050,114,3,3713
2050,2051,145,2,2428
2051,2052,26,19,4451
2052,2053,136,28,1443
2053,2054,303,28,316
2054,2055,232,25,549
2055,2056,76,11,1821
2056,2057,328,40,1379
2057,2058,345,43,1209
2058,2059,302,2,3865
2059,2060,289,12,3418
2060,2061,1,41,757
2061,2062,147,38,883
2062,2063,287,12,1282
2063,2064,142,25,4698
2064,2065,53,37,1683
2065,2066,304,31,3807
2066,2067,69,17,1968
2067,2068,361,48,4869
2068,2069,90,12,3405
2069,2070,220,30,475
2070,2071,192,2,159
2071,2072,63,16,4747
2072,2073,73,1,756
2073,2074,161,34,3340
2074,2075,169,45,923
2075,2076,89,48,3243
2076,2077,176,1,4084
2077,2078,269,36,3310
2078,2079,73,3,3863
2079,2080,245,34,3535
2080,2081,77,12,1750
2081,2082,159,45,3302
2082,2083,324,27,349
2083,2084,98,37,1260
2084,2085,102,25,3682
2085,2086,132,12,173
2086,2087,102,33,4715
2087,2088,19,9,883
2088,2089,82,1,4974
2089,2090,279,23,2426
2090,2091,339,28,1051
2091,2092,331,3,3165
2092,2093,129,38,1785
2093,2094,344,36,4043
2094,2095,310,44,1525
2095,2096,89,44,2795
2096,2097,213,5,2792
2097,2098,143,29,4968
2098,2099,65,13,4726
2099,2100,76,44,2100
2100,2101,199,4,480
2101,2102,143,6,4256
2102,2103,316,38,2080
2103,2104,93,6,2335
2104,2105,305,11,2533
2105,2106,224,27,2650
2106,2107,291,46,4373
2107,2108,102,35,3348
2108,2109,267,40,213
2109,2110,355,4,307
2110,2111,110,27,2138
2111,2112,330,16,554
2112,2113,265,18,701
